"genesysId","uuid","instCode","acceNumb","genus","species","fullTaxa","orgCty","acqSrc","acqDate","mlsStat","available","historic","storage","sampStat","duplSite","createdBy","createdDate","lastModifiedBy","lastModifiedDate","doi"
"2509167","a2126ea9-9fdb-4566-a4de-73604332d924","COL003","VEN47","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509168","2395bad0-eaff-4c52-88e8-c374262c0095","COL003","VEN45B","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509169","4ae6b9bf-5438-4577-bd7d-3e9762b0c9af","COL003","VEN46","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509170","4af75523-f65b-437a-8bf1-caefe7c396ed","COL003","VEN45A","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509171","481716ab-f2bb-4de6-b025-1fab94eee47c","COL003","VEN44","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509172","e95d0e85-6c7e-41d5-9b19-f3322a52f400","COL003","VEN43","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509173","35aa8413-ca5f-48ea-9775-0e7d5c7dc7c0","COL003","VEN42","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509174","c1aba649-e018-4c0d-bfb7-6d1aea724b9e","COL003","VEN39","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509175","f823debe-fbc3-4820-aba5-7abd70b98c9e","COL003","VEN40B","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509176","236d1175-ebf5-468c-95f3-260d259f9905","COL003","VEN41","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509177","7306b1a6-63f7-488b-ac5d-949ca59793d1","COL003","VEN38","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509178","8593dae2-1056-49d7-b5a5-839df4a0a3e2","COL003","VEN330","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509179","fe50a20a-d263-47c9-933f-26296b8e0a9b","COL003","VEN331","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509180","1a1197b6-881e-4f82-b851-6f61bba7f7cb","COL003","VEN332","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509181","19595fb8-6e5a-46e7-96c7-2cbae3239913","COL003","VEN34","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509182","47745511-c03e-4a80-b358-0c96b019d2b3","COL003","VEN35","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509183","45fba7b6-7243-42d5-934b-af36f8b72b19","COL003","VEN36","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509184","c0b5cc18-b40c-442f-b1ea-7dc526c468e5","COL003","VEN33","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509185","775eface-fae1-469b-8918-ec78d1adbdcc","COL003","VEN327","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509186","3ff224ba-848f-42e3-8e79-1406bf29b34d","COL003","VEN328","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509187","edfc0d99-415c-44fb-87b9-ea466f8cbe24","COL003","VEN329A","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509188","66e5946e-e0a5-4cbf-865b-8b69cca15453","COL003","VEN329B","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509189","4c63e1e8-4b4d-4d73-905e-f230ae837058","COL003","VEN326","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509190","5031d741-be7f-4dc0-86ab-e19f38f06582","COL003","VEN322","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509191","1e45fdfd-77ca-4545-a2a2-37a6bc35c910","COL003","VEN323A","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509192","a013ee10-8fef-48c9-9d46-f354fded243a","COL003","VEN320","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509193","d73e9455-2968-45ed-91ab-1f374bb15edf","COL003","VEN321","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509194","71d92920-06fe-4db2-81ab-d97088e51fb1","COL003","VEN319","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509195","4342358d-dcc1-4627-a244-a225fee96b15","COL003","VEN32","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509196","075ffdfc-97c1-4c92-98d9-9df501f9cdcf","COL003","VEN310","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509197","27f57319-0441-45e6-a4e8-078e0a689244","COL003","VEN311","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509198","78ede870-e78e-4c2b-b65d-9d65d3ee7f89","COL003","VEN312","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509199","12872c25-f54e-4308-a944-8df4a00c2970","COL003","VEN315","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509200","7a34294e-18c6-428e-b9be-5ae9c98ed695","COL003","VEN316","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509201","4ce6022f-2504-4e5e-97c1-a3a61f62dc37","COL003","VEN318","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509202","6d0d60ce-66aa-4ee9-9fd0-ad2de907fcdc","COL003","VEN31","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509203","5fc6c732-5796-4fe3-940d-4aaf93659844","COL003","VEN309","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509204","409b6083-f237-4020-b216-fa2499527e61","COL003","VEN306A","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509205","c4327a13-d14c-4360-9b0c-b48d1ae705c5","COL003","VEN307","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509206","b7793b05-3f47-4310-87a8-13db06b0fa29","COL003","VEN305","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509207","fcee9c43-1418-4420-83a4-c7e08bae0095","COL003","VEN304","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509208","871319a8-c6a4-4d5e-a4f8-980dcb2cac19","COL003","VEN297B","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509209","c66927d0-b465-49f0-a41b-1e76bd98fa9f","COL003","VEN298","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509210","288e51d1-c632-4a8e-85f9-8c4645a1ab42","COL003","VEN299","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509211","603ae0f3-1734-4416-909f-c00d0bfc3257","COL003","VEN30","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509212","160f33b7-8c91-41e5-b599-6e640297a35e","COL003","VEN300","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509213","7637b461-063c-4463-b66a-9e181e0e98a6","COL003","VEN301","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509214","7dc5aa4e-39b9-4878-abbc-cb611546cfa5","COL003","VEN302","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509215","f59e93a1-e7c2-48c7-8a09-c8ca2505319b","COL003","VEN295","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509216","6ffb2b19-4171-4a96-b7d5-ea54b0d5bc48","COL003","VEN297A","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509217","cbb6c6e6-fa87-4a9c-9721-c426e9a4ce0c","COL003","VEN294","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509218","419a496d-d860-421b-8484-2021bc624e43","COL003","VEN292","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509219","cd29dcac-b1e8-4d9e-8bec-c00a315f729f","COL003","VEN291","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509220","7634b0d0-f506-47cd-a3bf-4af6f87b4821","COL003","VEN290","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509221","92589e65-c08a-435f-8d1d-520e7ef48942","COL003","VEN29","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509222","74baeafa-d902-46a1-a217-d4b2397dfb3f","COL003","VEN284B","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509223","53f6db0d-f767-401c-a986-1a9e53e99023","COL003","VEN285","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509224","8ef1f000-8bba-4ca4-8b5e-05a0ac228644","COL003","VEN288","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509225","ed71df88-3f9b-4442-b3a4-72fcb2914554","COL003","VEN277","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509226","086ea739-cee5-4a0a-9c1e-04d86a2c9d0d","COL003","VEN28","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509227","88af74fc-c557-477f-8428-1fed693b9979","COL003","VEN280","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509228","7aa62961-c56d-4898-a602-5d4a4b208f30","COL003","VEN282","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509229","95867325-bf59-407e-a5af-07871f96130d","COL003","VEN284A","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509230","e13fe8c4-0b33-4bdd-b195-8c8cc62f761c","COL003","VEN276","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509231","edc5ef26-670e-46ce-a50a-e2be8d137f6f","COL003","VEN275","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509232","dbd353cd-72f5-42c8-96b4-bf2e198819c2","COL003","VEN273","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509233","42e0c61a-62b7-455e-9c06-cdc47afa81a3","COL003","VEN270","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509234","5e184503-cb7d-42dc-832d-bde305b7d96e","COL003","VEN272","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509235","4a7aa4e4-1bb5-4aac-9bc2-5e60ede22348","COL003","VEN26","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509236","b4e6b53d-5e38-427d-b5e4-35aaad33cb65","COL003","VEN259","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509237","3cc35436-7f02-49f2-b354-cd100996fbf1","COL003","VEN253","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509238","38caccbb-ecb9-4a93-85a6-ee0a95acb860","COL003","VEN258","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509239","47039078-ec7f-41a3-8fac-a49f323f909e","COL003","VEN242","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509240","fe1e6598-2e33-46b8-aff4-cd636c46cd0c","COL003","VEN244","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509241","03721609-d0a6-4dfc-b052-b8e5642776ea","COL003","VEN245","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509242","3703604e-8a03-41ef-a666-48a4c7d38b02","COL003","VEN246","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509243","d527f9ae-b6e0-4a8d-9bca-46fb47d9bb8b","COL003","VEN248","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509244","35a599d5-8715-4c51-9554-d9039851b647","COL003","VEN25","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509245","f0f6e689-7180-45f9-a604-12d82e275077","COL003","VEN250","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509246","f39abfd0-4540-4506-a4f4-531027d9148d","COL003","VEN252","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509247","9893780d-b300-4a52-86f3-0103891322e0","COL003","VEN241","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509248","3e33c8e7-b4a7-40e2-ae6c-fe6d52b296c2","COL003","VEN24","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509249","0f6caa99-17f6-4720-9a6f-2705704efaf2","COL003","VEN239","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509250","9b9b4dd3-b247-46fe-bb21-906c4ca9a7c3","COL003","VEN232","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509251","dce82de1-afe1-41d1-91cf-7a393b36b82d","COL003","VEN227","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509252","2376dec2-f32d-44a2-a951-752b72c8bd73","COL003","VEN23","Manihot","esculenta","Manihot esculenta Crantz","VEN","","19710128","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509253","5987364c-a730-4bdf-8f4e-55c430513b35","COL003","VEN224","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509254","504ea9e2-cfd4-4b41-ac37-ac7260a680e0","COL003","VEN225","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509255","5396ec37-b020-43e0-b88a-2c720152f83d","COL003","VEN217","Manihot","esculenta","Manihot esculenta Crantz","VEN","23","19710208","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
"2509256","819223b9-4798-4bee-a150-5e7c7b87e867","COL003","VEN218","Manihot","esculenta","Manihot esculenta Crantz","VEN","","","true","","false","30","300","","","","4","17-Apr-2015 15:19:39",""
